date,year,month,aqi,pm25,pm10,no2,so2,co,o3,season,source
2021-10-01,2021,10,160.000,89.172,125.632,24.133,13.279,721.836,40.106,Post-monsoon,daily_aqi
2021-10-02,2021,10,201.350,70.274,99.254,22.017,11.440,505.139,39.232,Post-monsoon,monthly_avg
2021-10-03,2021,10,201.350,41.976,59.382,14.325,7.938,320.589,42.891,Post-monsoon,monthly_avg
2021-10-04,2021,10,147.000,55.370,78.305,18.198,9.500,428.166,42.523,Post-monsoon,daily_aqi
2021-10-05,2021,10,137.000,98.399,139.049,24.604,14.445,787.670,42.635,Post-monsoon,daily_aqi
2021-10-06,2021,10,153.000,101.542,143.494,25.710,13.795,908.767,62.558,Post-monsoon,daily_aqi
2021-10-07,2021,10,177.000,114.381,161.624,23.377,15.060,1029.521,85.671,Post-monsoon,daily_aqi
2021-10-08,2021,10,174.000,117.334,165.768,24.610,14.269,995.835,96.768,Post-monsoon,daily_aqi
2021-10-09,2021,10,175.000,109.728,155.041,28.648,15.861,1113.071,85.234,Post-monsoon,daily_aqi
2021-10-10,2021,10,168.000,111.761,157.734,24.271,15.661,1299.734,88.129,Post-monsoon,daily_aqi
2021-10-11,2021,10,169.000,92.780,130.662,15.401,12.828,1075.774,92.180,Post-monsoon,daily_aqi
2021-10-12,2021,10,165.000,91.285,128.509,19.692,13.584,962.036,84.814,Post-monsoon,daily_aqi
2021-10-13,2021,10,158.000,100.542,141.882,30.858,17.423,1204.953,68.336,Post-monsoon,daily_aqi
2021-10-14,2021,10,164.000,94.388,133.377,20.999,15.519,1166.128,76.458,Post-monsoon,daily_aqi
2021-10-15,2021,10,139.000,92.229,130.300,19.329,13.667,1025.446,74.622,Post-monsoon,daily_aqi
2021-10-16,2021,10,121.000,76.666,108.307,24.223,14.871,815.592,60.028,Post-monsoon,daily_aqi
2021-10-17,2021,10,98.000,50.852,71.839,18.217,9.539,626.186,53.766,Post-monsoon,daily_aqi
2021-10-18,2021,10,86.000,31.291,44.364,10.417,6.347,338.509,46.880,Post-monsoon,daily_aqi
2021-10-19,2021,10,110.000,49.552,70.031,15.851,8.508,362.651,28.138,Post-monsoon,daily_aqi
2021-10-20,2021,10,124.000,54.987,77.462,16.274,9.498,410.682,33.893,Post-monsoon,daily_aqi
2021-10-21,2021,10,154.000,92.638,130.827,21.945,17.005,891.325,81.553,Post-monsoon,daily_aqi
2021-10-22,2021,10,174.000,154.750,218.214,30.441,20.223,1159.184,58.089,Post-monsoon,daily_aqi
2021-10-23,2021,10,163.000,147.531,207.981,26.005,22.333,1381.893,57.073,Post-monsoon,daily_aqi
2021-10-24,2021,10,164.000,173.465,244.645,20.740,23.833,1688.413,59.051,Post-monsoon,daily_aqi
2021-10-25,2021,10,177.000,180.481,254.704,26.105,24.955,1980.266,62.802,Post-monsoon,daily_aqi
2021-10-26,2021,10,174.000,178.813,252.417,21.145,24.712,1951.958,65.205,Post-monsoon,daily_aqi
2021-10-27,2021,10,167.000,166.217,234.681,19.561,25.495,1913.353,61.998,Post-monsoon,daily_aqi
2021-10-28,2021,10,169.000,135.399,191.224,30.055,21.160,1497.254,56.821,Post-monsoon,daily_aqi
2021-10-29,2021,10,151.000,106.618,150.526,25.343,17.734,1113.097,64.438,Post-monsoon,daily_aqi
2021-10-30,2021,10,153.000,96.349,135.824,18.408,15.877,942.605,82.271,Post-monsoon,daily_aqi
2021-10-31,2021,10,167.000,106.640,149.820,23.246,18.639,932.470,77.061,Post-monsoon,daily_aqi
2021-11-01,2021,11,195.000,158.354,223.076,32.575,26.706,1542.032,56.933,Post-monsoon,daily_aqi
2021-11-02,2021,11,199.000,158.393,223.159,33.260,23.898,1493.005,63.717,Post-monsoon,daily_aqi
2021-11-03,2021,11,179.000,138.406,195.102,27.199,22.591,1266.587,63.124,Post-monsoon,daily_aqi
2021-11-04,2021,11,174.000,145.221,204.674,30.044,24.721,1404.266,64.087,Post-monsoon,daily_aqi
2021-11-05,2021,11,171.000,140.519,198.207,28.165,24.494,1509.598,64.370,Post-monsoon,daily_aqi
2021-11-06,2021,11,171.000,152.705,215.510,29.778,27.138,1629.259,56.880,Post-monsoon,daily_aqi
2021-11-07,2021,11,167.000,157.868,222.892,26.476,29.085,1656.997,52.662,Post-monsoon,daily_aqi
2021-11-08,2021,11,181.000,147.419,208.186,28.940,27.701,1498.916,49.039,Post-monsoon,daily_aqi
2021-11-09,2021,11,204.000,162.468,229.477,29.711,30.901,1670.082,51.559,Post-monsoon,daily_aqi
2021-11-10,2021,11,193.000,181.887,256.912,41.527,32.249,1874.241,58.244,Post-monsoon,daily_aqi
2021-11-11,2021,11,188.000,174.654,246.759,43.642,29.394,1640.199,64.275,Post-monsoon,daily_aqi
2021-11-12,2021,11,176.000,128.070,180.737,32.222,24.585,1287.888,73.973,Post-monsoon,daily_aqi
2021-11-13,2021,11,173.000,130.279,183.509,24.349,22.171,1393.670,59.308,Post-monsoon,daily_aqi
2021-11-14,2021,11,174.000,137.164,193.171,29.111,26.469,1429.189,48.095,Post-monsoon,daily_aqi
2021-11-15,2021,11,186.000,165.512,233.381,24.499,31.753,1880.984,34.005,Post-monsoon,daily_aqi
2021-11-16,2021,11,183.000,180.626,254.204,29.284,30.078,1725.005,50.233,Post-monsoon,daily_aqi
2021-11-17,2021,11,179.000,151.776,213.724,34.614,29.896,1573.353,52.527,Post-monsoon,daily_aqi
2021-11-18,2021,11,178.000,162.737,229.579,37.892,34.033,1755.556,51.491,Post-monsoon,daily_aqi
2021-11-19,2021,11,208.000,201.499,284.190,35.939,36.198,2121.430,58.511,Post-monsoon,daily_aqi
2021-11-20,2021,11,211.000,207.696,292.922,37.298,38.339,2437.489,64.815,Post-monsoon,daily_aqi
2021-11-21,2021,11,227.000,233.925,329.732,48.628,40.142,2776.937,67.474,Post-monsoon,daily_aqi
2021-11-22,2021,11,265.000,234.807,331.028,30.999,41.117,2742.623,61.910,Post-monsoon,daily_aqi
2021-11-23,2021,11,283.000,252.469,356.028,47.927,38.196,2476.744,62.344,Post-monsoon,daily_aqi
2021-11-24,2021,11,196.000,216.224,304.968,36.414,38.016,2378.404,54.653,Post-monsoon,daily_aqi
2021-11-25,2021,11,207.000,244.033,344.153,28.362,40.329,2632.568,52.136,Post-monsoon,daily_aqi
2021-11-26,2021,11,209.000,237.749,335.273,30.978,38.375,2735.161,54.817,Post-monsoon,daily_aqi
2021-11-27,2021,11,218.000,206.351,291.131,29.413,34.193,2256.958,54.735,Post-monsoon,daily_aqi
2021-11-28,2021,11,212.000,217.532,306.885,27.268,37.360,2333.820,48.987,Post-monsoon,daily_aqi
2021-11-29,2021,11,206.000,186.707,263.553,44.263,30.939,2136.602,57.487,Post-monsoon,daily_aqi
2021-11-30,2021,11,174.000,181.556,256.327,31.019,33.167,1825.883,44.979,Post-monsoon,daily_aqi
2021-12-01,2021,12,170.000,161.465,227.881,29.733,30.346,1648.017,35.612,Winter,daily_aqi
2021-12-02,2021,12,192.000,191.068,269.812,33.767,33.379,1916.837,39.071,Winter,daily_aqi
2021-12-03,2021,12,193.000,195.950,276.706,38.479,33.207,2005.372,47.452,Winter,daily_aqi
2021-12-04,2021,12,157.000,158.901,224.506,34.154,24.923,1544.686,46.192,Winter,daily_aqi
2021-12-05,2021,12,167.000,118.206,167.041,27.018,20.368,1064.338,33.617,Winter,daily_aqi
2021-12-06,2021,12,93.000,76.254,107.884,16.807,11.724,674.832,30.504,Winter,daily_aqi
2021-12-07,2021,12,93.000,127.425,179.980,24.787,20.859,1180.341,24.217,Winter,daily_aqi
2021-12-08,2021,12,126.000,155.444,219.416,27.428,26.892,1592.203,31.128,Winter,daily_aqi
2021-12-09,2021,12,175.000,138.749,196.038,32.679,22.747,1264.285,51.413,Winter,daily_aqi
2021-12-10,2021,12,190.000,187.709,265.107,32.863,28.676,1781.210,61.282,Winter,daily_aqi
2021-12-11,2021,12,257.000,216.251,305.251,34.155,31.533,2249.774,52.388,Winter,daily_aqi
2021-12-12,2021,12,224.000,201.804,284.762,37.166,27.188,1894.787,53.016,Winter,daily_aqi
2021-12-13,2021,12,227.000,222.987,314.572,32.230,30.334,2059.392,48.184,Winter,daily_aqi
2021-12-14,2021,12,220.000,231.525,326.836,34.939,31.775,2287.648,50.191,Winter,daily_aqi
2021-12-15,2021,12,227.000,204.185,288.323,49.344,27.328,2008.546,57.752,Winter,daily_aqi
2021-12-16,2021,12,195.000,169.665,239.566,34.516,25.442,1719.972,57.582,Winter,daily_aqi
2021-12-17,2021,12,193.000,173.371,244.820,37.390,25.465,1728.697,57.564,Winter,daily_aqi
2021-12-18,2021,12,182.000,213.506,301.483,40.150,30.847,2184.640,49.932,Winter,daily_aqi
2021-12-19,2021,12,213.000,203.670,287.689,31.136,25.997,2040.136,78.656,Winter,daily_aqi
2021-12-20,2021,12,244.000,218.039,308.012,26.803,27.663,1910.240,72.129,Winter,daily_aqi
2021-12-21,2021,12,260.000,259.286,366.266,39.140,33.725,2525.840,46.532,Winter,daily_aqi
2021-12-22,2021,12,259.000,264.659,374.001,41.584,31.561,2672.092,63.469,Winter,daily_aqi
2021-12-23,2021,12,278.000,257.018,362.975,36.523,30.706,2878.189,48.531,Winter,daily_aqi
2021-12-24,2021,12,287.000,236.751,334.397,32.698,31.280,2504.936,47.832,Winter,daily_aqi
2021-12-25,2021,12,268.000,232.840,328.850,33.103,30.050,2513.684,44.824,Winter,daily_aqi
2021-12-26,2021,12,241.000,187.809,265.218,29.495,27.462,1919.717,48.113,Winter,daily_aqi
2021-12-27,2021,12,246.000,188.065,265.506,41.969,27.303,1944.008,47.453,Winter,daily_aqi
2021-12-28,2021,12,248.000,177.170,249.975,36.025,24.295,1749.762,51.444,Winter,daily_aqi
2021-12-29,2021,12,187.000,157.240,221.755,42.214,22.197,1452.324,47.029,Winter,daily_aqi
2021-12-30,2021,12,227.000,140.981,198.840,39.463,22.690,1312.997,42.770,Winter,daily_aqi
2021-12-31,2021,12,171.000,146.474,206.583,32.165,21.286,1332.892,53.136,Winter,daily_aqi
2022-01-01,2022,1,263.210,177.963,250.993,38.277,24.200,1530.049,46.368,Winter,monthly_avg
2022-01-02,2022,1,231.000,187.235,264.167,33.534,22.461,1454.979,51.274,Winter,daily_aqi
2022-01-03,2022,1,225.000,192.356,271.491,30.116,22.613,1473.422,52.778,Winter,daily_aqi
2022-01-04,2022,1,243.000,217.974,307.745,31.489,23.795,1764.980,50.678,Winter,daily_aqi
2022-01-05,2022,1,256.000,214.055,302.142,34.956,25.975,1928.086,46.744,Winter,daily_aqi
2022-01-06,2022,1,200.000,224.326,316.762,37.507,27.202,2141.264,52.240,Winter,daily_aqi
2022-01-07,2022,1,223.000,172.392,243.522,33.033,23.431,1778.813,57.826,Winter,daily_aqi
2022-01-08,2022,1,223.000,178.405,251.899,31.911,24.048,1772.856,49.788,Winter,daily_aqi
2022-01-09,2022,1,200.000,192.612,272.040,38.695,23.759,1952.521,60.652,Winter,daily_aqi
2022-01-10,2022,1,193.000,201.982,285.315,40.909,24.628,1949.952,57.312,Winter,daily_aqi
2022-01-11,2022,1,195.000,181.414,256.261,22.095,18.535,1553.650,67.726,Winter,daily_aqi
2022-01-12,2022,1,201.000,146.619,207.041,24.352,18.989,1152.634,49.003,Winter,daily_aqi
2022-01-13,2022,1,207.000,163.175,230.531,29.796,21.446,1411.295,50.547,Winter,daily_aqi
2022-01-14,2022,1,173.000,161.010,227.364,28.120,20.191,1467.594,42.836,Winter,daily_aqi
2022-01-15,2022,1,205.000,164.552,232.372,30.827,22.415,1581.022,37.544,Winter,daily_aqi
2022-01-16,2022,1,185.000,166.359,235.030,28.655,21.232,1541.456,56.897,Winter,daily_aqi
2022-01-17,2022,1,203.000,171.744,242.613,28.600,21.466,1489.185,51.930,Winter,daily_aqi
2022-01-18,2022,1,232.000,238.344,336.628,31.857,28.925,2165.936,42.299,Winter,daily_aqi
2022-01-19,2022,1,270.000,248.549,351.203,40.748,27.592,2332.635,48.281,Winter,daily_aqi
2022-01-20,2022,1,232.000,274.855,388.372,39.501,30.282,2556.092,50.731,Winter,daily_aqi
2022-01-21,2022,1,235.000,295.380,417.304,42.402,30.251,3008.864,53.916,Winter,daily_aqi
2022-01-22,2022,1,292.000,212.000,299.657,38.153,21.781,1834.336,64.965,Winter,daily_aqi
2022-01-23,2022,1,300.000,149.267,210.822,23.768,17.383,1436.215,67.136,Winter,daily_aqi
2022-01-24,2022,1,186.000,191.283,269.961,22.480,23.723,1605.579,50.173,Winter,daily_aqi
2022-01-25,2022,1,297.000,242.801,342.681,30.543,27.834,2282.580,37.820,Winter,daily_aqi
2022-01-26,2022,1,190.000,175.951,248.005,37.357,16.571,1478.368,66.690,Winter,daily_aqi
2022-01-27,2022,1,197.000,161.686,227.014,22.733,18.362,1228.263,66.197,Winter,daily_aqi
2022-01-28,2022,1,185.000,197.820,278.123,29.729,23.867,1509.715,58.681,Winter,daily_aqi
2022-01-29,2022,1,233.000,225.733,317.580,31.834,23.314,1781.344,51.784,Winter,daily_aqi
2022-01-30,2022,1,223.000,275.072,388.059,37.103,31.516,2610.123,57.157,Winter,daily_aqi
2022-01-31,2022,1,257.000,240.012,338.789,40.863,24.716,2238.222,70.883,Winter,daily_aqi
2022-02-01,2022,2,263.200,176.380,249.059,21.689,22.079,1408.891,89.580,Winter,monthly_avg
2022-02-02,2022,2,177.000,181.453,255.795,34.063,21.469,1559.450,59.986,Winter,daily_aqi
2022-02-03,2022,2,263.200,170.166,239.172,31.050,20.793,1270.438,59.854,Winter,monthly_avg
2022-02-04,2022,2,228.000,113.298,158.862,13.091,12.992,951.177,83.305,Winter,daily_aqi
2022-02-05,2022,2,263.200,132.275,185.736,22.646,18.758,986.641,66.165,Winter,monthly_avg
2022-02-06,2022,2,263.200,191.968,270.624,31.103,22.257,1643.108,56.384,Winter,monthly_avg
2022-02-07,2022,2,263.200,199.729,281.945,37.782,26.264,1916.525,58.061,Winter,monthly_avg
2022-02-08,2022,2,177.000,213.793,301.759,35.760,26.205,2169.473,59.413,Winter,daily_aqi
2022-02-09,2022,2,254.000,209.105,294.669,35.607,25.000,1796.616,68.594,Winter,daily_aqi
2022-02-10,2022,2,246.000,205.242,287.603,27.810,20.155,1374.908,47.936,Winter,daily_aqi
2022-02-11,2022,2,220.000,195.276,273.940,28.967,21.467,1507.046,66.833,Winter,daily_aqi
2022-02-12,2022,2,189.000,153.514,215.662,30.821,23.422,1320.851,59.045,Winter,daily_aqi
2022-02-13,2022,2,230.000,143.399,201.803,34.346,19.519,1295.501,62.777,Winter,daily_aqi
2022-02-14,2022,2,199.000,151.084,213.024,31.070,21.974,1408.461,58.934,Winter,daily_aqi
2022-02-15,2022,2,182.000,185.104,261.281,35.165,25.580,1793.803,54.746,Winter,daily_aqi
2022-02-16,2022,2,205.000,183.344,258.827,37.905,24.238,1660.640,62.563,Winter,daily_aqi
2022-02-17,2022,2,231.000,192.669,271.876,41.259,25.486,1804.572,61.466,Winter,daily_aqi
2022-02-18,2022,2,208.000,184.547,260.157,39.374,24.083,1709.151,57.965,Winter,daily_aqi
2022-02-19,2022,2,197.000,164.643,232.022,34.402,23.661,1458.698,62.818,Winter,daily_aqi
2022-02-20,2022,2,203.000,143.792,202.162,20.272,16.572,1022.497,96.790,Winter,daily_aqi
2022-02-21,2022,2,186.000,168.833,237.322,25.796,22.246,1225.357,61.809,Winter,daily_aqi
2022-02-22,2022,2,181.000,144.269,202.950,30.083,19.456,1260.334,62.913,Winter,daily_aqi
2022-02-23,2022,2,211.000,183.026,257.558,26.328,24.609,1572.617,55.907,Winter,daily_aqi
2022-02-24,2022,2,246.000,223.463,314.658,33.452,25.529,1841.782,61.480,Winter,daily_aqi
2022-02-25,2022,2,164.000,152.665,215.167,31.747,18.907,1500.080,77.660,Winter,daily_aqi
2022-02-26,2022,2,180.000,144.776,203.965,27.126,20.565,1240.621,70.383,Winter,daily_aqi
2022-02-27,2022,2,217.000,180.616,254.377,33.965,21.215,1485.646,72.539,Winter,daily_aqi
2022-02-28,2022,2,204.000,194.289,273.965,35.202,25.225,1839.706,70.754,Winter,daily_aqi
2022-03-01,2022,3,211.000,180.367,254.129,35.052,24.166,1881.788,62.326,Pre-monsoon,daily_aqi
2022-03-02,2022,3,192.000,156.926,220.993,27.684,21.159,1659.092,67.788,Pre-monsoon,daily_aqi
2022-03-03,2022,3,209.000,186.773,263.094,25.267,23.187,1766.671,66.219,Pre-monsoon,daily_aqi
2022-03-04,2022,3,223.000,202.507,285.207,32.876,24.353,2003.055,67.176,Pre-monsoon,daily_aqi
2022-03-05,2022,3,220.000,188.268,264.787,36.381,24.233,1824.248,73.858,Pre-monsoon,daily_aqi
2022-03-06,2022,3,210.000,144.645,203.489,29.658,18.350,1445.164,78.672,Pre-monsoon,daily_aqi
2022-03-07,2022,3,199.000,141.137,198.749,35.187,19.542,1356.677,60.400,Pre-monsoon,daily_aqi
2022-03-08,2022,3,213.000,164.238,231.510,37.091,19.919,1504.564,81.058,Pre-monsoon,daily_aqi
2022-03-09,2022,3,202.000,142.130,200.559,27.921,18.966,1446.736,89.921,Pre-monsoon,daily_aqi
2022-03-10,2022,3,200.000,131.830,186.163,27.117,17.589,1252.418,92.290,Pre-monsoon,daily_aqi
2022-03-11,2022,3,206.000,146.129,206.476,29.016,20.940,1410.309,75.912,Pre-monsoon,daily_aqi
2022-03-12,2022,3,199.000,134.091,189.313,39.828,19.132,1360.371,83.187,Pre-monsoon,daily_aqi
2022-03-13,2022,3,196.000,131.514,185.543,29.757,17.851,1198.707,86.018,Pre-monsoon,daily_aqi
2022-03-14,2022,3,211.000,144.303,203.689,29.818,19.671,1387.948,78.526,Pre-monsoon,daily_aqi
2022-03-15,2022,3,217.000,170.614,240.919,37.304,20.653,1522.391,83.130,Pre-monsoon,daily_aqi
2022-03-16,2022,3,206.000,174.438,246.146,39.019,22.348,1779.312,80.302,Pre-monsoon,daily_aqi
2022-03-17,2022,3,225.000,164.978,232.701,38.369,21.411,1571.010,76.318,Pre-monsoon,daily_aqi
2022-03-18,2022,3,210.000,183.711,259.140,39.921,21.818,1649.738,74.621,Pre-monsoon,daily_aqi
2022-03-19,2022,3,208.000,155.512,218.971,29.878,18.775,1239.746,87.464,Pre-monsoon,daily_aqi
2022-03-20,2022,3,171.000,104.368,146.181,24.387,14.838,808.763,73.938,Pre-monsoon,daily_aqi
2022-03-21,2022,3,213.000,85.137,119.070,20.782,13.730,684.287,67.268,Pre-monsoon,daily_aqi
2022-03-22,2022,3,179.000,138.156,194.170,25.200,18.755,1100.202,60.683,Pre-monsoon,daily_aqi
2022-03-23,2022,3,272.000,120.030,168.837,21.030,15.903,1021.706,91.049,Pre-monsoon,daily_aqi
2022-03-24,2022,3,165.000,64.115,89.321,9.511,6.946,437.289,88.080,Pre-monsoon,daily_aqi
2022-03-25,2022,3,155.000,67.539,93.346,6.268,4.668,316.298,74.301,Pre-monsoon,daily_aqi
2022-03-26,2022,3,151.000,60.969,84.217,8.714,6.050,353.078,68.129,Pre-monsoon,daily_aqi
2022-03-27,2022,3,171.000,112.413,154.138,15.388,9.992,486.799,64.803,Pre-monsoon,daily_aqi
2022-03-28,2022,3,190.000,90.470,124.453,16.798,9.903,536.085,61.708,Pre-monsoon,daily_aqi
2022-03-29,2022,3,166.000,106.754,146.676,17.111,10.012,519.579,56.381,Pre-monsoon,daily_aqi
2022-03-30,2022,3,171.000,77.410,107.414,17.677,10.306,514.678,51.414,Pre-monsoon,daily_aqi
2022-03-31,2022,3,155.000,75.752,105.091,13.388,8.381,373.367,53.762,Pre-monsoon,daily_aqi
2022-04-01,2022,4,146.000,61.897,86.435,15.532,9.057,381.331,48.409,Pre-monsoon,daily_aqi
2022-04-02,2022,4,164.000,108.124,150.726,20.189,14.098,662.826,42.585,Pre-monsoon,daily_aqi
2022-04-03,2022,4,146.000,83.605,116.364,12.053,7.525,433.900,53.847,Pre-monsoon,daily_aqi
2022-04-04,2022,4,133.000,35.264,48.904,6.641,4.598,246.157,59.074,Pre-monsoon,daily_aqi
2022-04-05,2022,4,144.000,53.793,73.961,9.203,6.027,329.866,61.963,Pre-monsoon,daily_aqi
2022-04-06,2022,4,142.000,62.211,86.922,16.829,9.531,500.126,57.096,Pre-monsoon,daily_aqi
2022-04-07,2022,4,153.000,109.458,152.741,21.698,14.972,798.320,54.965,Pre-monsoon,daily_aqi
2022-04-08,2022,4,148.000,62.226,86.369,16.857,9.695,487.899,65.948,Pre-monsoon,daily_aqi
2022-04-09,2022,4,126.000,48.404,68.169,13.468,8.078,379.184,48.394,Pre-monsoon,daily_aqi
2022-04-10,2022,4,137.000,38.959,56.078,8.358,5.295,283.762,54.709,Pre-monsoon,daily_aqi
2022-04-11,2022,4,147.000,63.474,90.197,11.441,7.272,349.586,56.384,Pre-monsoon,daily_aqi
2022-04-12,2022,4,140.000,69.581,98.622,14.453,8.905,386.680,55.374,Pre-monsoon,daily_aqi
2022-04-13,2022,4,133.000,36.579,52.019,10.218,6.224,267.545,50.418,Pre-monsoon,daily_aqi
2022-04-14,2022,4,137.000,37.166,53.907,6.530,4.939,217.175,60.596,Pre-monsoon,daily_aqi
2022-04-15,2022,4,128.000,40.440,58.143,6.912,5.172,229.526,64.684,Pre-monsoon,daily_aqi
2022-04-16,2022,4,128.000,40.283,58.238,7.315,5.107,250.127,63.154,Pre-monsoon,daily_aqi
2022-04-17,2022,4,154.000,36.313,52.104,8.338,5.630,254.935,59.570,Pre-monsoon,daily_aqi
2022-04-18,2022,4,135.000,68.035,96.191,16.418,9.011,377.421,46.880,Pre-monsoon,daily_aqi
2022-04-19,2022,4,142.000,81.507,115.003,16.307,9.546,447.936,52.727,Pre-monsoon,daily_aqi
2022-04-20,2022,4,158.000,59.771,84.114,15.651,7.958,414.686,47.415,Pre-monsoon,daily_aqi
2022-04-21,2022,4,159.000,71.730,100.558,18.986,9.027,491.972,49.858,Pre-monsoon,daily_aqi
2022-04-22,2022,4,145.000,87.090,120.890,18.126,9.472,439.089,51.444,Pre-monsoon,daily_aqi
2022-04-23,2022,4,169.000,56.433,79.235,11.991,8.041,370.476,78.220,Pre-monsoon,daily_aqi
2022-04-24,2022,4,151.000,50.500,71.156,10.702,7.462,344.903,81.433,Pre-monsoon,daily_aqi
2022-04-25,2022,4,154.000,61.127,84.972,10.674,7.078,340.092,75.572,Pre-monsoon,daily_aqi
2022-04-26,2022,4,159.000,67.202,92.705,11.621,6.997,353.396,68.258,Pre-monsoon,daily_aqi
2022-04-27,2022,4,162.000,81.345,111.613,16.016,8.765,416.540,59.660,Pre-monsoon,daily_aqi
2022-04-28,2022,4,165.000,102.080,140.549,24.717,11.410,645.350,52.223,Pre-monsoon,daily_aqi
2022-04-29,2022,4,157.000,80.045,108.331,12.557,7.313,396.086,70.172,Pre-monsoon,daily_aqi
2022-04-30,2022,4,147.000,99.976,133.938,16.526,8.598,447.250,68.355,Pre-monsoon,daily_aqi
2022-05-01,2022,5,157.000,75.323,102.548,16.627,9.462,541.866,67.444,Pre-monsoon,daily_aqi
2022-05-02,2022,5,128.000,79.541,110.210,20.472,11.154,607.650,61.704,Pre-monsoon,daily_aqi
2022-05-03,2022,5,132.000,68.540,94.881,18.786,8.634,504.038,64.995,Pre-monsoon,daily_aqi
2022-05-04,2022,5,119.000,69.650,96.108,16.967,7.901,421.901,63.124,Pre-monsoon,daily_aqi
2022-05-05,2022,5,118.000,73.919,102.329,20.838,9.036,523.812,62.429,Pre-monsoon,daily_aqi
2022-05-06,2022,5,132.000,92.127,129.314,23.813,12.324,823.640,58.751,Pre-monsoon,daily_aqi
2022-05-07,2022,5,168.000,106.419,149.204,21.648,12.371,875.859,67.248,Pre-monsoon,daily_aqi
2022-05-08,2022,5,178.000,98.647,138.445,22.781,11.107,878.831,82.149,Pre-monsoon,daily_aqi
2022-05-09,2022,5,139.000,64.276,90.146,18.038,7.980,521.931,51.477,Pre-monsoon,daily_aqi
2022-05-10,2022,5,124.000,40.811,57.405,15.878,7.123,379.963,43.332,Pre-monsoon,daily_aqi
2022-05-11,2022,5,137.000,45.973,63.196,11.471,5.990,324.089,66.548,Pre-monsoon,daily_aqi
2022-05-12,2022,5,147.000,66.890,87.352,10.887,5.697,289.529,65.848,Pre-monsoon,daily_aqi
2022-05-13,2022,5,149.000,52.478,67.855,7.712,4.391,251.167,72.488,Pre-monsoon,daily_aqi
2022-05-14,2022,5,206.800,48.087,63.528,6.763,3.921,218.812,67.700,Pre-monsoon,monthly_avg
2022-05-15,2022,5,206.800,36.764,49.700,7.800,4.327,228.668,64.228,Pre-monsoon,monthly_avg
2022-05-16,2022,5,124.000,54.228,71.845,7.111,4.049,225.209,63.874,Pre-monsoon,daily_aqi
2022-05-17,2022,5,118.000,34.064,46.966,8.333,4.463,215.664,54.080,Pre-monsoon,daily_aqi
2022-05-18,2022,5,102.000,40.338,55.556,9.042,4.846,211.881,53.268,Pre-monsoon,daily_aqi
2022-05-19,2022,5,117.000,33.489,46.756,10.575,5.302,221.182,46.303,Pre-monsoon,daily_aqi
2022-05-20,2022,5,132.000,48.400,67.542,13.808,6.221,269.864,41.753,Pre-monsoon,daily_aqi
2022-05-21,2022,5,142.000,63.209,85.630,15.414,7.227,342.488,57.396,Pre-monsoon,daily_aqi
2022-05-22,2022,5,155.000,91.789,120.384,18.603,7.621,439.040,65.628,Pre-monsoon,daily_aqi
2022-05-23,2022,5,148.000,69.724,94.261,24.640,8.593,526.877,64.754,Pre-monsoon,daily_aqi
2022-05-24,2022,5,159.000,84.765,116.099,24.140,8.505,630.255,70.619,Pre-monsoon,daily_aqi
2022-05-25,2022,5,168.000,57.069,78.160,19.624,7.751,452.500,76.143,Pre-monsoon,daily_aqi
2022-05-26,2022,5,164.000,93.384,126.593,16.119,7.071,427.206,91.558,Pre-monsoon,daily_aqi
2022-05-27,2022,5,165.000,69.224,92.978,10.523,5.367,331.039,88.136,Pre-monsoon,daily_aqi
2022-05-28,2022,5,166.000,74.938,100.069,13.907,5.750,402.893,87.499,Pre-monsoon,daily_aqi
2022-05-29,2022,5,173.000,107.579,141.642,12.455,5.588,381.475,88.808,Pre-monsoon,daily_aqi
2022-05-30,2022,5,166.000,70.586,95.283,19.341,6.849,437.931,65.937,Pre-monsoon,daily_aqi
