report_month,station_label_as_reported,parameter,parameter_as_reported,statistic_as_reported,value_as_reported,value,unit,is_missing,page_number,table_number,extraction_method,source_url,source_sha256
2013-02,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Min,63.33,63.33,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Average,11.83,11.83,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Data capture(%),75.89,75.89,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Excedance(Days),0,0.0,days,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Max,21.64,21.64,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Min,7.91,7.91,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Average,1.37,1.37,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Data capture(%),81.55,81.55,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Max,7.10,7.1,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Min,0.06,0.06,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Average,1.33,1.33,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Data capture(%),91.07,91.07,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Max,6.57,6.57,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Min,0.06,0.06,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Average,68.68,68.68,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Data capture(%),87.05,87.05,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Excedance(Days),25,25.0,days,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Max,98.80,98.8,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Min,40.86,40.86,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Average,19.04,19.04,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Data capture(%),64.73,64.73,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Max,62.86,62.86,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Min,0.12,0.12,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Average,177.49,177.49,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Data capture(%),87,87.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Excedance(Days),20,20.0,days,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Max,353.63,353.63,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Min,30.68,30.68,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Average,128.58,128.58,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Data capture(%),87.05,87.05,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Excedance(Days),28,28.0,days,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Max,245.73,245.73,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Min,74.04,74.04,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Average,11.90,11.9,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Data capture(%),83.18,83.18,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Excedance(Days),0,0.0,days,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Max,24.79,24.79,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Min,4.85,4.85,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -1 hr,Average,4.17,4.17,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -1 hr,Data capture(%),97.92,97.92,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -1 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -1 hr,Max,8.48,8.48,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -1 hr,Min,3.08,3.08,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -8 hr,Average,4.15,4.15,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -8 hr,Data capture(%),97.92,97.92,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -8 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -8 hr,Max,6.69,6.69,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),CO,CO -8 hr,Min,3.11,3.11,ppm,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),NO2,NO2 -24 hr,Average,31.87,31.87,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),NO2,NO2 -24 hr,Data capture(%),97.62,97.62,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),NO2,NO2 -24 hr,Excedance(Days),0,0.0,days,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),NO2,NO2 -24 hr,Max,49.87,49.87,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),NO2,NO2 -24 hr,Min,18.61,18.61,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),O3,O3 -8 hr,Average,13.96,13.96,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),O3,O3 -8 hr,Data capture(%),89.73,89.73,percent,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),O3,O3 -8 hr,Excedance(Hour),0.00,0.0,hours,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),O3,O3 -8 hr,Max,53.30,53.3,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),O3,O3 -8 hr,Min,2.99,2.99,ppb,False,7,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),PM10,PM10 -24 hr,Average,247.66,247.66,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),PM10,PM10 -24 hr,Data capture(%),90,90.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),PM10,PM10 -24 hr,Excedance(Days),26,26.0,days,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
2013-02,CAMS-3 (Darus-Salam),PM10,PM10 -24 hr,Max,486.78,486.78,µg /m3,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/1eb52f26dfae46e2a555f55660f392b6.pdf,0283ad2eb0d670e396ed2b799a2c04acf0a9b9747f24e466ba513af7e7f823cf
